Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/product-reviews/2ZYFJ3GM2N,2274,0,33,47.714090401134044,22.080745999119245,335.01659499597736,1049.0,1.1864782105509668,0.0,33,39,46,55,87,140,190,230,310,340,340
GET,/api/product-reviews/66VCHSJNUP,2218,0,33,49.00583070466267,22.37318200059235,414.19468900130596,1043.0,1.1572597497810222,0.0,33,39,46,55,95,150,200,240,350,410,410
GET,/api/product-reviews/6E92ZMYYFZ,2288,0,33,49.85740217208249,22.480337000160944,409.4340310039115,1076.0,1.193782825743453,0.0,33,40,48,56,98,150,200,240,330,410,410
GET,/api/product-reviews/9SIQT8TOJO,2310,0,33,49.65724447144972,22.276824005530216,429.8059969951282,1060.0,1.205261506760217,0.0,33,39,49,57,97,150,200,230,340,430,430
GET,/api/product-reviews/HQTGWGPNH4,2250,0,33,51.05455267910535,22.534306001034565,405.11247000540607,1081.0,1.1739560130781335,0.0,33,40,49,57,100,160,210,250,380,410,410
GET,/api/product-reviews/L9ECAV7KIM,2231,0,32,47.32025153568516,22.037570000975393,450.65116299520014,993.0,1.1640426067454737,0.0,32,37,45,52,84,140,200,260,390,450,450
GET,/api/product-reviews/LS4PSXUNUM,2211,0,33,49.78311185928194,22.153138001158368,510.2829039969947,1060.0,1.153607442184779,0.0,33,39,47,55,95,150,210,240,370,510,510
GET,/api/product-reviews/OLJCESPC7Z,2261,0,33,50.43569407211758,22.120390996860806,417.5422670014086,1060.0,1.1796953535865156,0.0,33,39,49,57,97,150,220,250,360,420,420
GET,/api/products/0PUK6V6EV0,17718,0,7,15.34605804316387,3.7665970012312755,369.1008599998895,421.0,9.244512284319276,0.0,7,9,12,15,34,60,96,140,240,340,370
GET,/api/products/1YMWWN1N4O,17855,0,7,15.210621159311204,3.705618997628335,365.35803500009933,888.0,9.315993161560032,0.0,7,9,12,15,33,58,96,140,240,340,370
GET,/api/products/2ZYFJ3GM2N,17614,0,7,15.315745572385834,3.793618001509458,295.79114799707895,556.0,9.190249428603664,0.0,7,9,12,15,33,58,100,140,230,290,300
GET,/api/products/66VCHSJNUP,17948,0,7,15.422021545918069,3.7922699993941933,302.72234400035813,494.0,9.364516676767263,0.0,7,9,12,14,34,59,100,140,230,260,300
GET,/api/products/6E92ZMYYFZ,17810,0,7,15.258236508484345,3.808771005424205,328.82432699989295,475.0,9.29251404129847,0.0,7,9,12,14,32,59,100,140,230,280,330
GET,/api/products/9SIQT8TOJO,17766,1,7,15.296530755180214,3.673553997941781,377.5074820005102,777.9615557807048,9.269556679264943,0.000521758228034726,7,9,12,14,32,58,100,140,230,320,380
GET,/api/products/HQTGWGPNH4,17945,0,7,15.034220952098735,3.740002000995446,366.48776099900715,739.0,9.362951402083159,0.0,7,9,11,14,32,57,96,140,220,350,370
GET,/api/products/L9ECAV7KIM,17866,0,7,15.378332759062754,3.732617995410692,353.82493299402995,735.0,9.321732502068414,0.0,7,9,12,15,33,59,98,140,220,320,350
GET,/api/products/LS4PSXUNUM,18196,0,7,15.027035748440863,3.827003005426377,351.62555999704637,529.0,9.493912717319875,0.0,7,9,12,14,33,57,94,130,210,290,350
GET,/api/products/OLJCESPC7Z,18052,0,7,15.322427305102234,3.654635998827871,327.1403510007076,506.0,9.418779532482874,0.0,7,9,12,15,33,59,98,140,220,300,330
GET,/api/recommendations?productIds=0PUK6V6EV0,3331,0,37,58.22397066468691,12.495146002038382,699.742826000147,2541.771840288202,1.7379766575836724,0.0,37,49,61,74,130,170,230,270,400,700,700
GET,/api/recommendations?productIds=1YMWWN1N4O,3374,0,38,60.63354288888394,12.01322899578372,504.7511709999526,2326.8132780082988,1.7604122613891655,0.0,38,50,65,77,130,180,240,290,450,500,500
GET,/api/recommendations?productIds=2ZYFJ3GM2N,3329,0,38,60.35680620546794,10.875030995521229,505.0512529996922,2475.77020126164,1.7369331411276028,0.0,38,52,65,77,130,190,240,270,410,510,510
GET,/api/recommendations?productIds=66VCHSJNUP,3234,0,38,60.01611694589902,11.781132001488004,490.40203700133134,2506.6944959802104,1.6873661094643038,0.0,38,52,64,77,130,180,230,270,400,490,490
GET,/api/recommendations?productIds=6E92ZMYYFZ,3384,1,38,59.96601349084838,11.179380999237765,557.6188960039872,2519.003546099291,1.7656298436695128,0.000521758228034726,38,51,64,75,140,180,230,280,410,560,560
GET,/api/recommendations?productIds=9SIQT8TOJO,3497,0,38,59.27279545632156,13.059226002951618,523.1975790011347,2382.911638547326,1.8245885234374368,0.0,38,49,62,73,120,180,240,300,480,520,520
GET,/api/recommendations?productIds=HQTGWGPNH4,3306,0,38,60.24963201971899,12.142569001298398,485.52886299876263,2393.1442831215973,1.7249327018828042,0.0,38,50,64,77,130,180,250,290,460,490,490
GET,/api/recommendations?productIds=L9ECAV7KIM,3270,0,38,58.37827908591072,11.904838000191376,575.4772660002345,2399.9862385321103,1.706149405673554,0.0,38,50,62,72,120,170,240,280,440,580,580
GET,/api/recommendations?productIds=LS4PSXUNUM,3291,0,38,59.740755254355285,12.226249004015699,612.1504869952332,2490.817684594348,1.7171063284622832,0.0,38,51,67,78,130,180,220,270,410,610,610
GET,/api/recommendations?productIds=OLJCESPC7Z,3356,0,38,58.749883441945215,12.284367003303487,679.3890879998798,2500.931466030989,1.7510206132845405,0.0,38,49,63,73,120,180,230,260,450,680,680
,Aggregated,401994,163,9,25.246616747958917,3.654635998827871,699.742826000147,987.6875848893267,209.74367712059166,0.08504659116966033,9,16,28,34,62,100,160,200,320,470,700
