Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data/?contextKeys=travel,2086,0,8,11.058502700865624,5.344008000975009,203.48293499955616,129.0,1.2228635096450027,0.0,8,8,9,10,13,22,60,98,190,200,200
GET,/api/product-reviews/0PUK6V6EV0,1032,0,27,33.07817758716089,23.116479998861905,198.81849699959275,1038.0,0.6049832895271537,0.0,27,29,31,32,43,65,99,150,180,200,200
GET,/api/product-reviews/1YMWWN1N4O,998,0,27,33.00171764931475,23.118959999919753,255.3426659997058,1073.0,0.5850516695233522,0.0,27,29,31,32,41,60,120,140,260,260,260
GET,/api/product-reviews/2ZYFJ3GM2N,995,0,27,33.0217263577944,23.240180000357213,197.0846359999996,1049.0,0.5832929971700755,0.0,27,29,31,32,41,68,110,140,200,200,200
GET,/api/product-reviews/66VCHSJNUP,976,0,27,34.05981825203078,23.340454001299804,269.6416849994421,1043.0,0.572154738932657,0.0,27,29,32,34,47,66,120,150,270,270,270
GET,/api/product-reviews/6E92ZMYYFZ,975,0,28,34.53079205743285,22.923720998733188,263.5716040003899,1076.0,0.5715685148148981,0.0,28,30,32,33,46,75,130,160,260,260,260
GET,/api/product-reviews/9SIQT8TOJO,952,0,27,33.205126735289824,23.120891999496962,185.54442899949208,1060.0,0.5580853601064442,0.0,27,30,32,33,45,67,100,120,190,190,190
GET,/api/product-reviews/HQTGWGPNH4,962,0,27,33.16933002912764,22.78952900087461,194.50052399952256,1081.0,0.5639476012840329,0.0,27,29,31,33,43,68,100,130,190,190,190
GET,/api/product-reviews/L9ECAV7KIM,947,0,27,32.760253234421775,23.175034000814776,244.76697600039188,993.0,0.5551542395176498,0.0,27,29,31,33,42,64,110,130,240,240,240
GET,/api/product-reviews/LS4PSXUNUM,988,0,27,33.60004022470609,23.280928000531276,256.25863499953994,1060.0,0.5791894283457635,0.0,27,29,32,33,41,67,110,150,260,260,260
GET,/api/product-reviews/OLJCESPC7Z,957,0,27,34.395146210072475,22.733840000000782,221.06726699894352,1060.0,0.5610164806952385,0.0,27,30,31,33,44,79,110,150,220,220,220
GET,/api/products/0PUK6V6EV0,7959,0,6,9.089837056675899,3.5426379999989877,251.74764999974286,421.0,4.665757753242845,0.0,6,6,7,8,11,23,55,84,160,250,250
GET,/api/products/1YMWWN1N4O,7954,0,6,9.245767312539217,3.8540620007552207,216.23542300039844,888.0,4.662826632654051,0.0,6,6,7,7,11,24,57,88,160,220,220
GET,/api/products/2ZYFJ3GM2N,7913,0,6,9.62737846922832,3.8530460005858913,317.92924299952574,556.0,4.638791443825937,0.0,6,6,7,8,11,24,62,100,180,320,320
GET,/api/products/66VCHSJNUP,8028,0,6,9.121252025658302,3.663550000055693,199.05482200010738,494.0,4.706207217368208,0.0,6,6,7,7,11,24,55,85,170,200,200
GET,/api/products/6E92ZMYYFZ,7943,0,6,9.552182992932133,3.6335040003905306,239.04189899985795,475.0,4.656378167358704,0.0,6,6,7,7,11,25,62,96,170,240,240
GET,/api/products/9SIQT8TOJO,8072,0,6,9.160378053132996,3.9094370004022494,200.90838900068775,778.0,4.732001078549597,0.0,6,6,7,8,11,23,56,85,160,200,200
GET,/api/products/HQTGWGPNH4,8029,0,6,8.949103901608416,3.8768289996369276,249.07013199845096,739.0,4.706793441485966,0.0,6,6,7,7,11,21,52,84,170,250,250
GET,/api/products/L9ECAV7KIM,7913,0,6,9.398545228497518,3.7696780000260333,229.5385230008833,735.0,4.638791443825937,0.0,6,6,7,8,11,24,58,92,170,230,230
GET,/api/products/LS4PSXUNUM,7992,0,6,9.20977036735467,3.855386999930488,180.9333119999792,529.0,4.685103149128889,0.0,6,6,7,8,11,23,54,92,160,180,180
GET,/api/products/OLJCESPC7Z,7831,0,6,9.046375127311622,3.7113710004632594,187.61677900147333,506.0,4.59072106616971,0.0,6,6,7,7,11,22,55,88,160,190,190
GET,/api/recommendations?productIds=0PUK6V6EV0,1523,0,27,36.38897402170838,10.735068000940373,208.09149499837076,2542.3204202232437,0.8928193313467588,0.0,27,31,34,38,59,93,130,150,190,210,210
GET,/api/recommendations?productIds=1YMWWN1N4O,1441,0,27,35.26167694032945,10.199010001088027,318.3623789991543,2332.736294240111,0.8447489536905315,0.0,27,30,34,37,53,81,110,150,280,320,320
GET,/api/recommendations?productIds=2ZYFJ3GM2N,1450,0,27,35.6133864200117,10.393487000328605,348.34428999965894,2480.422068965517,0.8500249707503613,0.0,27,30,33,36,53,87,130,150,260,350,350
GET,/api/recommendations?productIds=66VCHSJNUP,1513,0,27,36.30901730665859,11.739220000890782,254.40361599976313,2508.578321216127,0.8869570901691701,0.0,27,30,33,37,58,91,130,160,240,250,250
GET,/api/recommendations?productIds=6E92ZMYYFZ,1524,0,27,35.97382325654739,12.321427999268053,221.70179599925177,2519.318897637795,0.8934055554645177,0.0,27,30,34,38,59,87,110,160,200,220,220
GET,/api/recommendations?productIds=9SIQT8TOJO,1502,0,27,35.55318383422953,12.434276000931277,212.36275899900647,2377.358189081225,0.8805086248738226,0.0,27,30,34,37,56,85,120,150,210,210,210
GET,/api/recommendations?productIds=HQTGWGPNH4,1488,0,27,35.35398522108373,11.547793999852729,322.11444600034156,2401.0826612903224,0.8723014872251984,0.0,27,30,33,37,55,88,120,140,210,320,320
GET,/api/recommendations?productIds=L9ECAV7KIM,1427,0,27,36.15105514505958,10.693091000575805,305.4204429990932,2403.208128941836,0.8365418160419074,0.0,27,30,33,38,58,83,130,160,290,310,310
GET,/api/recommendations?productIds=LS4PSXUNUM,1564,0,27,35.242104610616806,10.863613000765326,236.8580579986883,2486.77557544757,0.9168545201748726,0.0,27,30,32,36,53,87,140,170,210,240,240
GET,/api/recommendations?productIds=OLJCESPC7Z,1461,0,27,36.72222091786355,11.718853998900158,291.7203960005281,2496.5530458590006,0.8564734360457089,0.0,27,31,34,38,59,93,130,180,230,290,290
,Aggregated,178527,0,7,15.746055034363854,3.5426379999989877,404.66705200014985,987.438353862441,104.65683307113777,0.0,7,9,15,25,35,54,88,120,200,290,400
